<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20161211,000000,9.6952000,9.7075000,9.6880000,9.7040000,29
20161212,000000,9.7050000,9.7525000,9.6883000,9.7509500,863469
20161213,000000,9.7509500,9.7517000,9.7070000,9.7396000,981216
20161214,000000,9.7397700,9.7689600,9.7296000,9.7583500,1195854
20161215,000000,9.7581800,9.8007500,9.7281000,9.7984000,1413812
20161216,000000,9.7984000,9.8427600,9.7641000,9.7688900,1141085
20161217,000000,9.7698600,9.7815400,9.7525000,9.7568000,37457
20161218,000000,9.7688000,9.7727000,9.7563000,9.7687000,166
20161219,000000,9.7711000,9.7978000,9.7438000,9.7517900,1027169
20161220,000000,9.7526500,9.7681200,9.7110000,9.7167200,1044370
20161221,000000,9.7159900,9.7278500,9.6063000,9.6135800,1084247
20161222,000000,9.6137600,9.6323700,9.5877000,9.6174900,926826
20161223,000000,9.6187200,9.6497000,9.6053000,9.6290000,776740
20161224,000000,9.6290000,9.6382000,9.5923000,9.5923000,16468
20161225,000000,9.6250000,9.6506000,9.6250000,9.6506000,8
20161226,000000,9.6233000,9.6592300,9.6050000,9.6229000,79392
20161227,000000,9.6208000,9.6633000,9.6140000,9.6402600,838991
20161228,000000,9.6397500,9.6538300,9.5562000,9.5730700,890275
20161229,000000,9.5715200,9.5924900,9.5420000,9.5684200,850373
20161230,000000,9.5690100,9.5899200,9.5432700,9.5846000,952082
20161231,000000,9.5824000,9.5896300,9.5542000,9.5690000,16030
20170101,000000,9.5779000,9.5788000,9.5575000,9.5765000,13
20170102,000000,9.5790000,9.5887000,9.5103000,9.5594000,213293
20170103,000000,9.5594000,9.5603300,9.5130600,9.5411200,825426
20170104,000000,9.5410600,9.5560100,9.5090000,9.5508000,1389452
20170105,000000,9.5508000,9.5736200,9.5184000,9.5465000,1258718
20170106,000000,9.5465000,9.5681400,9.5266200,9.5452000,1017007
20170107,000000,9.5455000,9.5485200,9.5325600,9.5332000,26514
20170108,000000,9.5356000,9.5513000,9.5356000,9.5409000,390
20170109,000000,9.5409000,9.5778000,9.5363000,9.5637100,912251
